customer_id,age,gender,tenure_years,segment,branch,account_type,balance,num_accounts,num_products,has_loan,loan_outstanding,has_investment,has_credit_card,avg_monthly_credits,avg_monthly_debits,num_txn_3m,num_txn_6m,num_txn_12m,days_since_txn,days_since_login,low_balance_days,nps_score,complaint_count,digital_banking_active,last_branch_visit_days,salary_diverted,account_closed,customer_status,risk_level,risk_signal_count,sig_salary_diverted,sig_txn_inactive,sig_low_balance,sig_complaints,sig_digital_inactive,sig_fd_maturing,sig_low_nps,exit_week,exit_type,attrition_flag
CUST03518,40,Female,5,Retail,Barka,Savings,9756.76,1,3,1,20807.78,0,1,761.5,321.97,23,29,35,330,41,26,38,1,1,51,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03519,24,Male,1,Retail,Sur,Current,3286.29,3,4,1,22885.91,1,1,172.91,106.27,6,25,64,25,45,8,20,3,1,62,0,0,Active,Medium,2,0,0,0,1,0,0,1,0,None,0
CUST03520,32,Male,14,Retail,Sohar,Savings,9706.04,3,2,1,10731.63,0,0,1609.58,705.67,14,19,50,40,36,278,48,0,1,295,0,0,Active,Low,1,0,0,1,0,0,0,0,0,None,0
CUST03521,49,Female,8,Retail,Muscat South,Savings,7428.41,3,3,1,11025.49,0,1,1003.21,820.06,6,7,27,649,21,22,73,0,1,169,0,0,Churned,Churned,1,0,1,0,0,0,0,0,32,Extended Inactivity,1
CUST03522,43,Female,10,Retail,Ibri,FD,5784.54,4,2,0,0.0,0,1,506.91,310.0,9,27,61,32,356,10,34,2,0,209,0,0,Active,High,3,0,0,0,1,1,1,0,0,None,0
CUST03523,48,Female,14,Retail,Muscat North,Savings,10300.3,2,3,0,0.0,1,1,845.87,344.51,14,27,53,106,8,22,29,0,1,577,0,0,Active,Medium,2,0,1,0,0,0,0,1,0,None,0
CUST03524,55,Female,6,Retail,Sur,FD,1457.92,2,2,1,2921.42,0,0,159.7,105.48,15,38,43,401,41,96,77,0,1,172,0,0,Churned,Churned,2,0,1,1,0,0,0,0,7,Extended Inactivity,1
CUST03525,58,Female,13,HNI,Muscat South,RD,230856.09,2,3,0,0.0,1,1,45325.62,37318.0,12,26,39,352,51,7,47,5,1,395,0,0,Inactive,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST03526,42,Female,10,Retail,Sur,Savings,11420.09,3,3,0,0.0,1,1,2158.9,903.12,27,30,55,134,413,20,33,1,0,258,0,0,Active,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST03527,50,Male,3,HNI,Salalah,FD,101282.67,3,2,1,180192.02,0,0,7797.1,4615.78,28,46,86,89,208,13,59,0,0,591,0,0,Active,Low,1,0,0,0,0,1,0,0,0,None,0
CUST03528,59,Male,9,HNI,Muscat South,RD,261221.7,1,2,0,0.0,1,0,51052.13,20425.02,9,25,61,212,25,12,26,3,1,407,0,0,Inactive,High,3,0,1,0,1,0,0,1,0,None,0
CUST03529,59,Female,18,SME,Barka,Savings,53731.5,4,2,1,51884.55,0,0,8744.42,6544.0,12,30,62,60,30,1,35,0,1,149,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03530,24,Female,5,Retail,Muscat Main,FD,8671.08,1,3,1,5810.98,1,0,434.12,293.04,14,14,35,55,39,9,90,2,1,177,0,0,Active,Low,1,0,0,0,1,0,0,0,0,None,0
CUST03531,35,Female,11,Retail,Muscat Main,Savings,2098.09,1,1,0,0.0,0,0,231.24,103.15,3,25,60,354,18,18,65,0,1,134,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03532,27,Male,15,Retail,Salalah,Savings,1553.89,1,3,0,0.0,1,1,199.59,100.47,8,15,41,80,56,3,63,0,1,571,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03533,32,Male,17,SME,Muscat Main,Current,26169.58,3,2,0,0.0,1,0,1172.17,858.13,11,25,30,95,28,0,68,0,1,20,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03534,43,Male,7,Retail,Muscat South,Savings,2072.21,2,2,0,0.0,0,1,304.41,147.8,16,38,72,9,36,7,63,1,1,224,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03535,40,Female,4,HNI,Muscat Main,FD,51806.61,3,2,0,0.0,1,0,3974.2,2736.42,19,20,23,56,273,29,55,1,0,258,0,0,Active,Low,1,0,0,0,0,1,0,0,0,None,0
CUST03536,47,Male,5,Retail,Sohar,RD,6293.84,2,3,1,1733.37,1,0,702.54,450.14,34,43,74,65,51,2,48,1,1,521,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03537,31,Female,7,SME,Salalah,FD,79364.77,4,4,1,79504.47,1,1,9217.73,4805.94,17,34,37,58,400,22,62,0,0,697,0,0,Active,Low,1,0,0,0,0,1,0,0,0,None,0
CUST03538,23,Male,7,Retail,Muscat Main,Savings,10636.66,1,3,0,0.0,1,1,1295.36,1152.72,13,20,31,225,14,11,39,3,1,634,0,0,Inactive,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST03539,37,Male,9,Retail,Salalah,Savings,11544.81,1,2,1,2023.97,0,0,606.12,429.09,1,6,20,702,20,9,78,0,1,415,0,0,Churned,Churned,1,0,1,0,0,0,0,0,41,Extended Inactivity,1
CUST03540,29,Female,16,Retail,Muscat North,Savings,10114.74,4,3,0,0.0,1,1,896.48,807.84,8,22,65,160,5,11,12,0,1,162,0,0,Active,Medium,2,0,1,0,0,0,0,1,0,None,0
CUST03541,34,Male,14,Retail,Ibri,Savings,4233.23,4,2,0,0.0,0,1,643.76,300.04,7,31,64,98,12,187,42,0,1,176,0,0,Active,Medium,2,0,1,1,0,0,0,0,0,None,0
CUST03542,34,Female,4,Retail,Muscat South,FD,5544.65,4,3,1,18098.54,1,0,722.95,290.74,26,27,37,69,535,13,74,0,0,442,0,0,Active,Low,1,0,0,0,0,1,0,0,0,None,0
CUST03543,51,Male,5,Retail,Muscat North,Savings,2911.99,3,1,0,0.0,0,0,121.09,106.25,8,8,42,140,52,13,71,3,1,213,1,0,Active,High,3,1,1,0,1,0,0,0,0,None,0
CUST03544,34,Male,4,Retail,Muscat Main,FD,8223.63,3,3,1,4732.92,1,0,1597.33,1082.59,33,42,54,167,23,18,38,0,1,316,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03545,27,Female,16,Retail,Ibri,Savings,1353.09,4,1,0,0.0,0,0,144.41,105.92,31,44,57,301,646,56,56,0,0,187,0,0,Inactive,High,3,0,1,1,0,1,0,0,0,None,0
CUST03546,58,Female,7,Retail,Muscat Main,FD,13577.22,2,2,1,12943.76,0,0,1462.65,707.41,25,42,66,54,94,266,56,0,0,309,0,0,Active,Medium,2,0,0,1,0,1,0,0,0,None,0
CUST03547,63,Male,23,HNI,Barka,Current,176705.65,1,4,1,132469.08,1,1,34581.27,23963.88,22,39,60,40,133,14,100,2,0,413,0,0,Active,Medium,2,0,0,0,1,1,0,0,0,None,0
CUST03548,29,Male,2,Retail,Muscat South,FD,3359.8,4,2,1,14340.29,0,0,135.61,96.93,29,52,77,398,9,13,32,1,1,667,0,0,Churned,Churned,1,0,1,0,0,0,0,0,14,Extended Inactivity,1
CUST03549,35,Female,10,Retail,Muscat South,Savings,7371.75,1,3,1,22982.01,0,1,550.43,480.37,23,43,86,167,57,8,54,0,1,666,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03550,24,Female,2,Retail,Nizwa,Savings,4932.71,2,3,0,0.0,1,1,628.57,499.02,12,29,31,132,24,24,40,0,1,374,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03551,56,Female,10,Retail,Muscat Main,Savings,2664.83,3,2,1,9243.08,0,0,215.04,107.03,14,31,43,116,175,20,83,1,0,359,1,0,Active,High,3,1,1,0,0,1,0,0,0,None,0
CUST03552,35,Female,1,Retail,Muscat North,Savings,14787.76,2,2,0,0.0,0,1,1713.13,1031.15,31,36,65,498,52,131,46,5,1,301,0,0,Churned,Churned,3,0,1,1,1,0,0,0,14,Extended Inactivity,1
CUST03553,51,Male,3,Retail,Nizwa,Current,4338.77,4,3,0,0.0,1,1,619.21,514.48,5,24,56,113,55,15,36,0,1,238,1,0,Active,High,2,1,1,0,0,0,0,0,0,None,0
CUST03554,42,Female,6,HNI,Barka,FD,229064.93,1,1,0,0.0,0,0,36624.85,29607.08,25,47,77,15,17,0,81,0,1,510,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03555,41,Female,13,Retail,Sohar,Current,10946.0,1,2,1,19589.32,0,0,1658.83,1341.92,25,44,58,666,135,8,32,0,0,97,0,0,Churned,Churned,2,0,1,0,0,1,0,0,22,Extended Inactivity,1
CUST03556,57,Female,7,SME,Muscat Main,FD,9415.43,1,2,0,0.0,0,1,1430.41,1164.76,24,45,55,193,58,7,59,0,1,482,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03557,30,Female,10,Retail,Barka,Savings,4309.78,1,2,0,0.0,0,1,837.45,370.4,26,49,73,131,27,13,64,1,1,663,1,0,Active,High,2,1,1,0,0,0,0,0,0,None,0
CUST03558,37,Female,4,Retail,Barka,Current,8113.29,3,3,1,16290.38,0,1,998.6,471.38,7,24,45,61,35,1,11,0,1,576,0,0,Active,Low,1,0,0,0,0,0,0,1,0,None,0
CUST03559,54,Female,5,Retail,Sur,Savings,12943.23,1,3,0,0.0,1,1,633.93,570.9,0,14,21,75,37,19,32,0,1,299,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03560,33,Male,7,Retail,Muscat South,Savings,11145.11,4,3,1,22205.34,0,1,733.07,536.1,24,36,71,301,47,21,92,0,1,151,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03561,50,Male,17,Retail,Salalah,Savings,4685.16,4,4,1,16654.54,1,1,652.17,430.48,17,33,45,374,29,16,54,0,1,256,0,0,Churned,Churned,1,0,1,0,0,0,0,0,47,Extended Inactivity,1
CUST03562,50,Female,12,SME,Muscat North,Savings,81763.98,4,1,0,0.0,0,0,5826.98,3691.71,0,6,42,158,21,13,29,0,1,693,0,1,Churned,Churned,2,0,1,0,0,0,0,1,5,Account Closure,1
CUST03563,42,Male,5,SME,Muscat North,FD,96722.67,2,4,1,42619.97,1,1,15517.22,6976.44,26,41,79,102,366,2,58,1,0,240,0,0,Active,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST03564,44,Male,1,Retail,Sohar,RD,7240.85,2,2,1,18994.71,0,0,299.17,272.53,34,51,70,61,28,76,8,1,1,158,0,0,Active,Medium,2,0,0,1,0,0,0,1,0,None,0
CUST03565,39,Male,6,Retail,Muscat North,Savings,5289.6,3,3,1,6843.66,1,0,986.87,680.06,15,38,41,161,112,193,53,3,0,373,0,0,Active,High,4,0,1,1,1,1,0,0,0,None,0
CUST03566,41,Female,4,Retail,Muscat Main,Current,9763.93,4,4,1,20245.64,1,1,713.2,398.74,16,30,68,172,25,0,58,0,1,107,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03567,47,Female,7,Retail,Muscat Main,FD,14284.95,4,1,0,0.0,0,0,2561.72,1423.47,20,27,61,346,20,4,48,0,1,562,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03568,24,Female,17,Retail,Sohar,FD,13571.68,2,2,0,0.0,1,0,1371.04,1266.74,11,25,29,14,45,6,33,0,1,437,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03569,45,Male,11,SME,Sohar,Current,67974.18,2,2,1,38026.0,0,0,7831.91,6407.95,8,19,39,140,11,19,94,0,1,558,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03570,64,Male,9,HNI,Muscat Main,Current,166108.37,4,1,0,0.0,0,0,29646.46,26207.06,32,35,71,146,10,8,57,0,1,510,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03571,51,Male,9,Retail,Barka,Savings,6055.22,2,2,0,0.0,1,0,970.57,509.48,24,33,53,156,31,26,8,0,1,668,0,0,Active,Medium,2,0,1,0,0,0,0,1,0,None,0
CUST03572,32,Female,12,Retail,Muscat Main,Savings,1695.63,4,2,0,0.0,0,1,196.81,170.38,30,52,88,96,298,15,46,1,0,171,0,0,Active,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST03573,36,Male,4,SME,Muscat South,FD,11242.02,2,2,1,7997.32,0,0,1556.37,1263.92,19,21,60,172,25,9,80,1,1,291,0,0,Active,Medium,2,0,1,0,0,0,1,0,0,None,0
CUST03574,50,Female,15,SME,Rustaq,RD,48372.18,4,3,1,41974.39,0,1,1977.45,1359.74,24,48,84,119,3,12,90,0,1,438,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03575,52,Female,5,Retail,Muscat North,Savings,12061.03,4,3,1,13431.17,1,0,969.73,911.62,11,21,56,114,42,11,0,1,1,145,0,0,Active,Medium,2,0,1,0,0,0,0,1,0,None,0
CUST03576,57,Female,17,Retail,Muscat North,RD,14082.28,2,3,1,19249.78,1,0,1572.57,1227.96,33,45,84,67,45,13,31,0,1,191,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03577,43,Female,6,SME,Sur,Current,64387.8,3,2,0,0.0,0,1,7214.24,4631.24,17,24,62,135,22,7,46,0,1,517,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03578,40,Female,6,SME,Sur,Savings,62562.16,4,2,1,27314.18,0,0,12209.82,8319.17,5,18,36,262,3,6,58,1,1,338,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03579,26,Female,2,Retail,Muscat South,Current,4368.65,2,1,0,0.0,0,0,271.23,148.81,12,34,50,132,8,140,20,1,1,86,0,0,Active,High,3,0,1,1,0,0,0,1,0,None,0
CUST03580,66,Male,21,HNI,Ibri,FD,135973.34,1,4,1,29917.0,1,1,15445.18,14047.16,2,24,28,23,115,9,77,0,0,706,0,0,Active,Low,1,0,0,0,0,1,0,0,0,None,0
CUST03581,33,Male,7,Retail,Ibri,Savings,10452.91,4,2,1,20038.8,0,0,638.12,270.51,30,51,68,143,35,27,70,0,1,675,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03582,60,Male,17,SME,Muscat Main,Current,91763.25,1,2,1,37908.83,0,0,16428.71,13973.6,25,36,78,25,19,10,35,0,1,410,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03583,32,Male,3,Retail,Nizwa,FD,3088.0,3,3,1,24194.71,1,0,282.61,262.69,28,42,58,9,42,18,48,0,1,423,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03584,35,Female,1,Retail,Sur,Savings,6803.82,4,2,1,23406.15,0,0,694.07,465.37,10,13,47,130,394,13,67,4,0,361,0,0,Active,High,3,0,1,0,1,1,0,0,0,None,0
CUST03585,54,Male,10,Retail,Ibri,Savings,1299.27,3,2,0,0.0,0,1,202.21,115.21,7,18,30,133,16,17,88,0,1,503,1,0,Active,High,2,1,1,0,0,0,0,0,0,None,0
CUST03586,28,Female,10,Retail,Ibri,FD,7901.7,3,3,1,9210.27,1,0,661.99,491.29,12,12,51,55,560,26,73,2,0,569,0,0,Active,Medium,2,0,0,0,1,1,0,0,0,None,0
CUST03587,47,Male,10,Retail,Muscat Main,Savings,3370.15,2,2,0,0.0,1,0,661.2,576.9,21,34,73,553,16,72,38,1,1,486,0,0,Churned,Churned,2,0,1,1,0,0,0,0,44,Extended Inactivity,1
CUST03588,42,Female,1,Retail,Muscat Main,RD,13359.78,1,3,1,19305.03,0,1,782.58,571.16,29,41,48,348,44,26,59,2,1,558,0,0,Inactive,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST03589,59,Male,4,Retail,Muscat North,RD,12161.65,2,3,1,5985.74,1,0,918.29,724.83,7,29,53,62,23,12,44,0,1,58,0,0,Active,Low,1,0,0,0,0,0,1,0,0,None,0
CUST03590,40,Male,6,Retail,Nizwa,Savings,11025.51,3,2,0,0.0,0,1,797.35,481.07,14,25,65,129,14,29,33,1,1,566,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03591,41,Male,8,SME,Sur,Current,98223.44,3,2,0,0.0,1,0,11072.81,5624.95,1,23,30,176,10,9,65,0,1,50,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03592,49,Female,14,SME,Salalah,Current,81241.4,2,1,0,0.0,0,0,12330.77,9023.54,12,15,34,246,30,26,65,3,1,280,0,0,Inactive,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST03593,45,Male,7,SME,Muscat North,Current,94130.81,4,3,1,27994.94,0,1,9738.68,7780.59,1,25,69,193,27,28,54,0,1,545,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03594,49,Female,10,Retail,Rustaq,FD,847.87,2,2,1,3778.84,0,0,37.85,34.63,12,33,52,543,54,17,72,0,1,527,0,0,Churned,Churned,1,0,1,0,0,0,0,0,22,Extended Inactivity,1
CUST03595,48,Female,7,Retail,Barka,Savings,6156.55,2,2,0,0.0,0,1,339.53,285.87,34,35,42,108,42,9,43,1,1,385,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03596,57,Female,10,HNI,Muscat Main,Current,46799.09,1,2,0,0.0,0,1,2741.73,1425.77,29,42,64,69,620,13,62,0,0,492,0,0,Active,Low,1,0,0,0,0,1,0,0,0,None,0
CUST03597,59,Female,7,Retail,Muscat South,RD,13789.56,2,1,0,0.0,0,0,1422.11,886.82,22,40,59,251,33,20,54,2,1,201,0,0,Inactive,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST03598,49,Female,3,Retail,Muscat South,Current,13905.84,4,2,0,0.0,1,0,1496.48,1017.33,33,46,89,96,32,6,57,2,1,58,0,0,Active,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST03599,50,Female,23,HNI,Muscat North,Current,265416.25,3,2,1,95769.66,0,0,45310.52,39166.98,12,19,54,74,28,14,44,0,1,633,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03600,68,Male,11,HNI,Sohar,RD,137336.95,4,3,1,71870.81,1,0,23649.42,13396.69,32,36,39,471,9,21,100,3,1,206,0,0,Churned,Churned,2,0,1,0,1,0,0,0,50,Extended Inactivity,1
CUST03601,30,Female,5,Retail,Muscat Main,Savings,7879.53,1,2,0,0.0,1,0,1166.53,565.51,7,24,64,90,2,350,64,1,1,322,0,0,Active,Medium,2,0,1,1,0,0,0,0,0,None,0
CUST03602,34,Male,3,SME,Barka,Current,42265.0,3,2,1,61102.46,0,0,4894.3,4586.1,23,30,58,9,41,20,55,1,1,502,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03603,38,Female,2,Retail,Sur,Savings,9146.19,1,3,1,18783.5,0,1,816.84,502.05,4,24,56,36,202,0,50,0,0,29,0,0,Active,Low,1,0,0,0,0,1,0,0,0,None,0
CUST03604,38,Male,9,SME,Salalah,Current,62359.98,4,3,1,70742.98,0,1,7023.53,3443.75,17,17,19,152,18,12,53,1,1,537,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03605,43,Male,7,Retail,Sohar,Current,6569.61,4,1,0,0.0,0,0,999.84,928.98,14,31,46,354,35,16,82,0,1,188,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03606,58,Female,11,Retail,Muscat Main,Savings,978.74,1,3,1,8937.96,1,0,187.87,100.55,12,36,75,75,26,29,71,0,1,33,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03607,52,Male,15,Retail,Rustaq,Savings,1752.07,2,1,0,0.0,0,0,316.47,186.07,26,29,64,676,35,1,63,1,1,441,1,0,Churned,Churned,2,1,1,0,0,0,0,0,38,Salary Diversion,1
CUST03608,54,Male,9,Retail,Ibri,Current,4832.89,1,2,0,0.0,0,1,472.17,261.21,14,15,31,86,26,0,100,4,1,64,1,0,Active,High,2,1,0,0,1,0,0,0,0,None,0
CUST03609,42,Male,12,SME,Sohar,Current,65615.66,2,1,0,0.0,0,0,10930.88,8577.67,19,28,46,104,692,140,68,0,0,447,0,0,Active,High,3,0,1,1,0,1,0,0,0,None,0
CUST03610,51,Female,6,Retail,Muscat Main,Savings,2846.73,1,2,0,0.0,0,1,262.5,147.96,13,16,39,4,15,20,30,1,1,361,0,0,Active,Low,1,0,0,0,0,0,0,1,0,None,0
CUST03611,35,Male,15,SME,Barka,Current,83183.71,2,2,1,6707.47,0,0,4535.96,2480.33,12,23,54,95,49,10,71,0,1,691,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03612,48,Male,5,SME,Nizwa,Current,91116.17,4,4,1,5440.4,1,1,6529.03,3535.25,24,44,75,275,4,6,66,0,1,350,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03613,40,Female,12,Retail,Muscat Main,Savings,3424.55,1,1,0,0.0,0,0,401.07,341.04,33,52,91,13,59,18,80,0,1,557,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03614,28,Female,16,SME,Sohar,Current,29394.12,2,1,0,0.0,0,0,4567.89,3397.82,34,50,79,141,39,25,71,0,1,64,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03615,59,Male,13,Retail,Muscat Main,Savings,13101.27,1,1,0,0.0,0,0,1977.33,1637.09,26,33,74,4,24,17,53,5,1,53,0,0,Active,Low,1,0,0,0,1,0,0,0,0,None,0
CUST03616,55,Male,7,Retail,Muscat Main,Savings,5457.59,1,3,1,19809.11,0,1,788.01,470.58,31,50,74,124,50,18,71,1,1,169,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03617,43,Male,5,Retail,Salalah,Savings,12105.31,4,2,0,0.0,1,0,2000.22,873.89,32,54,95,33,47,7,13,1,1,684,0,0,Active,Low,1,0,0,0,0,0,0,1,0,None,0
CUST03618,61,Female,19,SME,Ibri,Current,56405.46,1,2,0,0.0,1,0,8026.68,5312.51,21,38,55,30,7,22,65,1,1,282,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03619,62,Male,8,SME,Sohar,FD,41880.14,2,2,1,36766.12,0,0,2384.88,2129.93,3,26,62,8,50,6,67,0,1,38,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03620,59,Male,15,HNI,Muscat North,Current,58642.69,4,2,0,0.0,0,1,10214.83,7115.27,30,52,60,35,22,7,35,0,1,164,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03621,64,Male,16,SME,Muscat North,Current,65717.48,4,2,0,0.0,1,0,8161.28,4973.92,28,33,74,113,23,18,57,3,1,450,0,0,Active,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST03622,40,Female,19,HNI,Muscat South,FD,285659.04,3,2,1,84648.17,0,0,32575.01,22635.62,30,39,70,115,21,17,50,1,1,145,0,0,Active,Medium,2,0,1,0,0,0,1,0,0,None,0
CUST03623,23,Male,4,Retail,Muscat South,Current,8766.26,3,1,0,0.0,0,0,804.15,508.37,26,38,81,41,13,27,40,0,1,312,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03624,64,Female,19,HNI,Ibri,Current,202446.9,4,1,0,0.0,0,0,33408.77,30480.4,32,55,83,73,139,19,85,0,0,566,0,0,Active,Low,1,0,0,0,0,1,0,0,0,None,0
CUST03625,58,Male,4,Retail,Sur,Savings,13011.19,2,3,0,0.0,1,1,2134.79,1968.17,26,32,34,93,9,15,27,0,1,719,0,0,Active,Medium,2,0,1,0,0,0,0,1,0,None,0
CUST03626,43,Female,1,Retail,Muscat South,Savings,5811.17,2,2,0,0.0,1,0,925.82,519.09,9,17,45,687,189,21,45,2,0,124,0,0,Churned,Churned,3,0,1,0,1,1,0,0,48,Extended Inactivity,1
CUST03627,38,Female,6,Retail,Sur,Savings,4404.37,1,2,1,10638.22,0,0,308.46,247.96,32,35,42,66,41,198,29,1,1,725,0,0,Active,Medium,2,0,0,1,0,0,0,1,0,None,0
CUST03628,28,Male,7,Retail,Ibri,RD,10346.52,2,3,1,20457.87,0,1,820.16,397.26,15,38,41,138,26,20,54,0,1,524,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03629,55,Male,7,Retail,Salalah,RD,3897.96,1,3,0,0.0,1,1,544.23,440.55,6,12,31,58,42,25,57,3,1,261,0,0,Active,Low,1,0,0,0,1,0,0,0,0,None,0
CUST03630,25,Male,9,Retail,Sur,Savings,3793.1,3,2,0,0.0,0,1,387.32,158.34,23,24,35,54,161,7,21,0,0,112,0,0,Active,Medium,2,0,0,0,0,1,0,1,0,None,0
CUST03631,57,Female,5,Retail,Muscat North,RD,2899.01,2,1,0,0.0,0,0,122.07,63.04,21,40,61,231,192,9,42,1,0,570,0,0,Inactive,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST03632,30,Male,1,Retail,Muscat Main,FD,5638.86,3,3,1,19324.37,0,1,281.3,207.53,26,37,51,245,3,146,45,0,1,80,0,1,Churned,Churned,2,0,1,1,0,0,0,0,28,Account Closure,1
CUST03633,47,Female,6,SME,Sur,Current,31285.92,1,2,0,0.0,0,1,2933.08,1715.87,7,25,56,151,36,1,57,3,1,408,0,0,Active,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST03634,35,Male,13,Retail,Ibri,FD,10927.93,3,1,0,0.0,0,0,885.89,430.1,11,31,74,24,350,26,70,2,0,438,0,0,Active,High,3,0,0,0,1,1,1,0,0,None,0
CUST03635,22,Female,12,Retail,Muscat Main,Savings,1794.61,3,1,0,0.0,0,0,104.68,52.95,13,28,56,625,37,9,28,0,1,241,0,0,Churned,Churned,2,0,1,0,0,0,0,1,29,Extended Inactivity,1
CUST03636,22,Female,5,Retail,Sohar,Savings,6504.08,3,3,1,18799.0,1,0,1297.26,1074.79,4,28,42,311,23,29,41,0,1,575,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03637,29,Male,16,Retail,Salalah,FD,9936.01,4,3,1,11691.95,0,1,509.15,466.47,0,16,33,28,47,8,78,2,1,570,0,0,Active,Medium,2,0,0,0,1,0,1,0,0,None,0
CUST03638,48,Male,10,Retail,Nizwa,Savings,8265.28,2,3,0,0.0,1,1,1054.89,826.83,22,44,72,286,58,187,67,2,1,311,0,0,Inactive,High,3,0,1,1,1,0,0,0,0,None,0
CUST03639,55,Female,5,SME,Muscat North,Current,42738.67,2,3,0,0.0,1,1,4488.99,2169.72,26,30,60,336,11,6,33,0,1,384,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03640,31,Male,14,Retail,Barka,FD,13406.29,3,4,1,6005.34,1,1,2474.68,1284.95,9,26,35,99,668,12,47,0,0,200,0,0,Active,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST03641,30,Female,19,SME,Muscat South,Savings,7302.46,2,1,0,0.0,0,0,1101.29,788.49,19,39,62,107,46,9,64,0,1,259,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST03642,42,Female,16,SME,Muscat Main,FD,33059.93,4,2,0,0.0,1,0,1937.12,1285.6,12,12,30,69,56,9,74,1,1,654,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST03643,38,Male,11,Retail,Muscat Main,Current,13303.42,2,1,0,0.0,0,0,2379.45,1599.19,31,36,57,322,505,2,57,2,0,203,0,0,Inactive,High,3,0,1,0,1,1,0,0,0,None,0
CUST03644,42,Male,9,SME,Rustaq,Savings,23313.37,3,2,0,0.0,0,1,2329.03,1541.78,20,30,37,700,21,23,64,1,1,667,0,0,Churned,Churned,1,0,1,0,0,0,0,0,40,Extended Inactivity,1
